512080155,{'512080179': 0.31621050302219234, '457722692': 0.3754959085704929, '512080161': 0.3668127087815464, '2980998033': 0.4352701297088018, '509939988': 0.3799024102396665, '533818818': 0.44124857100208265, '8492167659': 0.28682328192590606, '4761830880': 0.447966093405204, '6231951817': 0.4570405825487878, '132872354': 0.452706408874479}
512080161,{'4919012305': 0.23172519905847777, '2951859592': 0.2499065584927899, '8492167659': 0.253358818409625, '4918999221': 0.2751615670751316, '4912686098': 0.27840337728011577, '2951069467': 0.2710034667744697, '5175915255': 0.27891045440141077, '3114732891': 0.2815503028854125, '5251533840': 0.283453405410734, '509939988': 0.27902227364360577}
512080165,{'10045759763': 0.3112596543224418, '2951910186': 0.3523348305759333, '3710731224': 0.37193682776724035, '4309531528': 0.33907425613559683, '4476079389': 0.312292645088953, '4910005618': 0.30269805520449267, '5251535082': 0.3366925587128449, '509940004': 0.3654637939825112, '462896945': 0.39168772181071093, '461593568': 0.4064408321600228}
512080179,{'512080155': 0.31621050302219234, '8492167659': 0.25622945850635437, '457722692': 0.360558788084876, '2980998033': 0.42351496523389226, '509939988': 0.4043113103043569, '512080161': 0.38015206996890105, '135115675': 0.4074335967268983, '2184100902': 0.43716589728008676, '2951846628': 0.4529763059848629, '8877228503': 0.4379885100058365}
5175913491,{'4317482112': 0.7996184771014458, '10045488655': 0.5574732292618441, '2950994233': 0.550028825075596, '2951841806': 0.5951921152418176, '4316743975': 0.7650527518381546, '8493296918': 0.7972211046209352, '8877205941': 0.8042716020548399, '5175916261': 0.8340030986630184, '4476080501': 0.8478133624674147, '5175914251': 0.8623200701460979}
5175914251,{'5251535876': 0.6132479646444676, '8877200925': 0.638864255273796, '5175916261': 0.5534186018314741, '544583874': 0.5657175801574125, '5176518500': 0.596060029559175, '5176521224': 0.5209102814365288, '5250931819': 0.6426699186311029, '5176517974': 0.6521394054059454, '509940004': 0.6481497913417864, '4476856682': 0.6595764385640153}
5175915255,{'5250931111': 0.10546212893694566, '5251533840': 0.12006122478584941, '2183319977': 0.16318310412179102, '2951069467': 0.13852480252058794, '3473255564': 0.13222144304072941, '8877203469': 0.1405946097137285, '2951859592': 0.1499516326284699, '2951950136': 0.14089408666586256, '4912686098': 0.13269980140654514, '3473162568': 0.16344748346080676}
5175916261,{'8493296918': 0.6074797458313046, '5041872853': 0.5946939833702088, '5176522936': 0.6137260155087331, '4317482112': 0.4362367000695943, '5176518500': 0.6469920591373831, '5176517974': 0.5193926185328077, '5175914251': 0.5534186018314741, '4316746457': 0.6547038751497274, '5250933271': 0.6666611751305425, '4476856682': 0.6715144391126917}
5175918109,{'4317482112': 0.7497225214827854, '8877204767': 0.6960468159114162, '10045378096': 0.7471313661646428, '5041872853': 0.7889899828726358, '4316743975': 0.8394234319988771, '6159240676': 0.792690901966365, '5175916261': 0.810974152525152, '4476080501': 0.8446310444891771, '5175914251': 0.8696877323697917, '10045606263': 0.8731844330108658}
5176517974,{'5950693927': 0.5533035041514728, '4476855112': 0.5529612842489583, '4317482112': 0.5226374264447949, '4316746457': 0.6423895996312867, '4313364034': 0.6085051437068267, '5175916261': 0.5193926185328077, '8493296918': 0.6435774497721237, '8492197487': 0.6391385143698882, '5176522936': 0.5059754849828536, '4476856682': 0.6471145464252129}
5176518500,{'10045632093': 0.4785091730949694, '8493294360': 0.48375571697955516, '8492197487': 0.4921147954468059, '4316746457': 0.5375072551075775, '10045665564': 0.5230474456487315, '10045606263': 0.5456217766689736, '8493296918': 0.5505196129398643, '10045737995': 0.5541896980869176, '2981862012': 0.5559816960014153, '8493324986': 0.5640214549960781}
5176521224,{'2981859930': 0.5169635394739412, '5175914251': 0.5209102814365288, '544583874': 0.5222880383098705, '2183306153': 0.5641639042625326, '5251535876': 0.6039504998587875, '4316681859': 0.569559909335896, '4316754111': 0.6160809232761314, '2065524674': 0.600538924300637, '4313371366': 0.6185810466414043, '8492166039': 0.6264354495861763}
5176522476,{'10045606263': 0.4840310619895954, '470006382': 0.4690234819000733, '461601946': 0.474211102194616, '2980998033': 0.49586697333995344, '4316751509': 0.5014494106205174, '4316746457': 0.4712712180037842, '135115501': 0.5183437122778162, '2951846628': 0.48107423206660394, '470019825': 0.3489304876020805, '465191337': 0.5199933906207556}
5176522936,{'4317482112': 0.6199201230175844, '5950693927': 0.6737845523780078, '5998990995': 0.6974523971216641, '8877221455': 0.7619608676645201, '5999518796': 0.6353238318919618, '5176517974': 0.5059754849828536, '5175916261': 0.6137260155087331, '8493296918': 0.663218039371104, '8492197487': 0.6833039868047365, '4312639443': 0.7600787027864252}
5250931111,{'2064729793': 0.12424776867993241, '2951950136': 0.10862693589462628, '4912686098': 0.12323979818640923, '5175915255': 0.10546212893694566, '3473255564': 0.10451954881948469, '2183319977': 0.13308723665102745, '4308743207': 0.13642646664877997, '5951285958': 0.14034145409517704, '8877203469': 0.1409981826063717, '2951069467': 0.14377949263379472}
5250931819,{'4308678217': 0.4702848729786288, '4476856270': 0.47695255292589833, '4476856880': 0.47946834041171793, '5251535876': 0.5020900713809926, '5251536390': 0.4924133897266214, '4308895697': 0.4910417358910531, '2835779103': 0.5113398471713249, '4308661997': 0.5165673687467229, '4308770173': 0.5323919521116046, '3629163439': 0.5444155384684273}
5250932835,{'466220980': 0.2817996259621338, '2811278670': 0.3581719159288449, '2980999601': 0.39250652325559643, '9067738157': 0.5398736218116068, '5251533966': 0.42285296265441874, '3898269458': 0.4329622089462826, '5937150857': 0.43741838910346414, '457715096': 0.4040145002296395, '9067744841': 0.5647612899523566, '2951861710': 0.5702197248381238}
5250933271,{'10045665564': 0.6471895624280732, '5251535776': 0.6126180137206063, '8493296918': 0.5301339190639609, '8493294360': 0.5949477305281416, '8492197487': 0.5683190601576682, '5175916261': 0.6666611751305425, '5176518500': 0.5894602410869791, '2951841806': 0.6442934208713719, '10045632093': 0.6717578105395313, '4316746457': 0.6748322987338845}
5250933407,{'5251533840': 0.22251936505239903, '10045579766': 0.22605629857654386, '10045665523': 0.17832214163727786, '4316759251': 0.24027218880935428, '2951944040': 0.2576659372966347, '5950741397': 0.2572546490511779, '2980998033': 0.26186020081859696, '9069973156': 0.2634689348789258, '8492106849': 0.2765489376902447, '5041767379': 0.28042409099409565}
5251533776,{'5175916261': 0.7772630071426903, '4476856682': 0.7368118719855002, '8877221455': 0.7597088436789728, '5998990995': 0.8117270950799402, '5985080896': 0.40760490518678877, '4251521178': 0.6055114442208965, '5950693927': 0.7102125649419426, '4317425172': 0.41200646565975374, '4317482112': 0.7824347724356645, '5176517974': 0.8106224139946783}
5251533840,{'2951859592': 0.17523026149135867, '2951069467': 0.16420980651874714, '3473162568': 0.16718837012909624, '5175915255': 0.12006122478584941, '4912686098': 0.17690866185254525, '5250931111': 0.15870900106436409, '2951944040': 0.18302706178184647, '10045579766': 0.18505320673543568, '2951950136': 0.1880568857991676, '8877203469': 0.1894875799679031}
5251533966,{'9067738157': 0.3306911520315656, '2980999601': 0.3202071792774472, '9067744841': 0.3409423220759239, '466220980': 0.35718264186248205, '2951861710': 0.2938196020208834, '10045795353': 0.3308374681207378, '3898269458': 0.264141816081724, '3632560595': 0.36187098241316723, '135114844': 0.37605448885222587, '2811278670': 0.38164170971308403}
5251534158,{'135114980': 0.6433314139648485, '4912099789': 0.7240014892290224, '8877216049': 0.7617180212403608, '4317425172': 0.7987763010498523, '2951841806': 0.7945683659575254, '10045665564': 0.7926697246374874, '2183308589': 0.8021863307633654, '8493296918': 0.7993629797897057, '5829340236': 0.8373323428762082, '5998990995': 0.841468977639809}
5251534830,{'4912686098': 0.10323814434773751, '2951950136': 0.12019386675352124, '544706421': 0.13065955795617396, '135115983': 0.1320183150059479, '135116101': 0.0914948334575433, '2184089934': 0.10385936283279457, '3472330055': 0.1170746007655364, '3473255564': 0.14828439955323014, '4919012305': 0.15200870853326007, '3473162568': 0.15458179156234889}
5251535082,{'461593568': 0.2348920053856572, '461597998': 0.28183138252196266, '135116324': 0.3327895795903412, '3710731224': 0.36751028682393044, '512080165': 0.3366925587128449, '5042415222': 0.379265766608393, '3966587496': 0.3834316409468171, '4910005618': 0.39281820148697855, '10045759763': 0.3859664941231007, '12044649575': 0.39779455993859464}
5251535492,{'9067744841': 0.36027934997927163, '10045795353': 0.31311210135334433, '2951861710': 0.33092714313524546, '12044979074': 0.38235160733900925, '509940010': 0.4464879440380985, '461597998': 0.46340506551492805, '5251533966': 0.4251924509820173, '5098166243': 0.4398267730905107, '4476855358': 0.4796201246777552, '135114844': 0.5097411923614172}
5251535776,{'9069973156': 0.36597424188533856, '2980998033': 0.34852609847966926, '10045632093': 0.41340749458937237, '4316746457': 0.37758309327901757, '461600955': 0.4134811427601893, '4316751509': 0.38967036313851827, '2951846628': 0.4117093095830916, '135115675': 0.4094055375514441, '4309410298': 0.43247780983386075, '465191337': 0.4381528712066868}
5251535876,{'4316754111': 0.3248558808705534, '10045868856': 0.30384815173836, '4312634071': 0.263610351991193, '4313369118': 0.29491784841632995, '4313371366': 0.32825415997528223, '8492166039': 0.34469590334633193, '4476856880': 0.36090424778285757, '457718082': 0.37437951709175676, '4898405013': 0.3821724501911349, '509940004': 0.4006511295035536}
5251536390,{'10045868856': 0.3848942985228496, '3629163439': 0.44599192265525023, '5250931819': 0.4924133897266214, '4308678217': 0.4117870002539062, '5251535876': 0.4716021677493671, '457718082': 0.49344627127360224, '4308770173': 0.3844785294436425, '4476856880': 0.33736211782932135, '5999531210': 0.46265175450967566, '8492166039': 0.48349497305135236}
533818818,{'12045478526': 0.43158084574867156, '4761830880': 0.5075700886299375, '10045809175': 0.49259508506415395, '4313364034': 0.48812681774786054, '512080155': 0.44124857100208265, '9067745863': 0.2246769788337297, '9067742495': 0.43140217051169333, '457722692': 0.47320975335790116, '9069976672': 0.38595440932564584, '5998981575': 0.5116268876970906}
542075748,{'4761830880': 0.40210025017215484, '457722692': 0.48488476516421664, '4922244491': 0.3840792637403522, '5998982367': 0.4922795958440131, '2184100902': 0.4396177493322607, '5999532820': 0.3781766195062886, '5984516769': 0.3236164632033699, '512080155': 0.5080819109644746, '135115675': 0.5131278236230982, '8492167659': 0.5086285879499889}
544579844,{'9069968528': 0.3109990003436863, '5937710790': 0.3178032978737068, '544696551': 0.277004908066028, '509940000': 0.3506901112307489, '4317497880': 0.2646324586260015, '5937151975': 0.2537018720075367, '2951102363': 0.2888729492848562, '5951203404': 0.21232264365266196, '4919012315': 0.28921482003392823, '9067737103': 0.352596878708443}
544583874,{'4313371366': 0.42177131224493863, '5251535876': 0.4674300081834785, '3629163439': 0.4485227145365153, '2183306153': 0.3744277719666862, '4313369118': 0.48634477930555714, '2065524674': 0.3169503758400107, '8492166039': 0.33442402840251173, '4316754111': 0.3473180487553363, '10045868856': 0.441745962054798, '4312634071': 0.5105590255450879}
544696551,{'5951203404': 0.2373688216397811, '4919012315': 0.2682607501766738, '544579844': 0.277004908066028, '4317497880': 0.3717731670160732, '5937151975': 0.3559266563210935, '10045633316': 0.38574770491065524, '4904458042': 0.3790673150289828, '3951834477': 0.3105604678997126, '5042020745': 0.33484100053239674, '2951102363': 0.3881494204238264}
544700743,{'2183279459': 0.516815593069561, '470006382': 0.536707027095283, '6798572025': 0.4302147050727492, '3952607184': 0.5066788328313181, '3908173658': 0.5587864845459664, '4476855160': 0.5369372480262611, '135115317': 0.4942139669792355, '2064729309': 0.4811264482399438, '2184117824': 0.469646102621135, '4309410298': 0.5608637220643267}
544706421,{'4316702171': 0.12939693673861383, '135115983': 0.12481166826091672, '4912686098': 0.0972276939757887, '2951950136': 0.12305723575080134, '135116101': 0.11623262659148695, '3472330055': 0.12993975638701843, '3472449933': 0.14495055594053924, '2184089934': 0.14404637685006416, '3473255564': 0.13501183065632452, '5251534830': 0.13065955795617396}
5655937322,{'8877813508': 0.3493107804568316, '5984516153': 0.40203813171533276, '509940000': 0.35311661964370694, '4904458042': 0.405128413532261, '4476079117': 0.25379598311208085, '135116398': 0.4287553146219049, '4309636706': 0.48507567208993274, '2951917734': 0.49325080521793857, '5998975793': 0.4322745112625222, '4930867307': 0.49911960100487984}
5937150857,{'3898269458': 0.33571401447122806, '5041829373': 0.3594440742067045, '2980999601': 0.22938562164783663, '2811278670': 0.187317306968982, '99211505': 0.36996033094894226, '466220980': 0.40804879691937995, '135114844': 0.42227951184444057, '5250932835': 0.43741838910346414, '5251533966': 0.4428626706571976, '1675790948': 0.4853507787288644}
5937151975,{'509940000': 0.23639228341933607, '4317497880': 0.296205003100029, '2951102363': 0.17743924745833634, '5937710790': 0.30658967407458965, '5951203404': 0.2792144613025288, '4919012315': 0.26231736167111597, '544579844': 0.2537018720075367, '9069968528': 0.31090032775536014, '9067737103': 0.3413154655997571, '4904458042': 0.3547958396064005}
5937710790,{'135116398': 0.27016637838144186, '4930867307': 0.23410299812128219, '9069968528': 0.2126395268807265, '5937151975': 0.30658967407458965, '544579844': 0.3178032978737068, '509940000': 0.35276354968750684, '2951102363': 0.3653384393352904, '4317497880': 0.3833111357817424, '5951203404': 0.38430185583066945, '4904458042': 0.39086712954372216}
5950655857,{'4309475372': 0.27669617551926595, '8877807358': 0.24826412186073404, '4476856946': 0.2594838625052869, '10045898593': 0.21020138767026925, '457721934': 0.191092243171702, '4906971826': 0.30398792935882907, '2183317649': 0.3175382596701306, '3996164462': 0.318801758238226, '2183311503': 0.31383546833897824, '3897478187': 0.3260511004254773}
5950661603,{'3473162568': 0.3189066914556874, '135115983': 0.27506440164171847, '135116101': 0.28943813133330604, '4912686098': 0.3013810112493668, '2184089934': 0.3149556904505283, '5251534830': 0.2847416362663726, '544706421': 0.2778806177024384, '3472330055': 0.3119696918289973, '10045579766': 0.3276066841347763, '2951069467': 0.33327184960284373}
5950671491,{'3473255564': 0.1454407747513132, '2951950136': 0.13090912942539484, '4316702171': 0.1432824501046106, '5950680091': 0.1468425716766615, '4918999221': 0.1551088206680753, '4928814004': 0.15957502260036271, '544706421': 0.14882283332700363, '3951789739': 0.14986647540749554, '3472330055': 0.1537958685520146, '3965822399': 0.15983157971262218}
5950680091,{'3472449933': 0.14538662723689733, '4928814004': 0.14466640462887323, '3965822399': 0.12339364473379107, '4316702171': 0.10938304160966239, '3951789739': 0.13067166633466668, '4918999221': 0.12099599486556366, '4919012305': 0.1461520939418296, '5950736297': 0.13443388870820122, '2951965474': 0.12591400090241356, '9067738777': 0.13816835988065537}
5950693927,{'9067745863': 0.45254957157622194, '533818818': 0.5155000610397016, '5998981575': 0.5060401089322287, '5176517974': 0.5533035041514728, '5998990995': 0.36176625264865886, '5999518796': 0.3993576930056409, '5999532820': 0.5345971767465633, '4922244491': 0.45133511744596183, '4761830880': 0.433236260772762, '4312639443': 0.5357563350274014}
5950736297,{'3951789739': 0.1463750329980468, '4316702171': 0.11785690635335618, '8877224307': 0.10840102065704112, '5950680091': 0.13443388870820122, '2951965474': 0.11084635604194705, '4918999221': 0.13736409626598597, '3965822399': 0.13005800678463023, '3951800783': 0.1500597280424572, '3952579860': 0.1500597280424572, '2184089934': 0.15678636968877713}
5950741397,{'5250933407': 0.2572546490511779, '5175915255': 0.32276184267601443, '10045665523': 0.2993169091797249, '5251533840': 0.2858414506680359, '4316751509': 0.3242945292627026, '2951846628': 0.3391655464810348, '135116270': 0.3265112377391425, '9069973156': 0.33412042787018587, '2951859592': 0.3259579365286583, '4316759251': 0.33939903543126815}
5951203404,{'5937151975': 0.2792144613025288, '2951102363': 0.2823783073604173, '4919012315': 0.19105270266555305, '544579844': 0.21232264365266196, '544696551': 0.2373688216397811, '5042020745': 0.3002396391598242, '9069968528': 0.3750989214087096, '10045633316': 0.37714217759556423, '509940000': 0.3188332135234939, '4317497880': 0.3836271771315654}
5951260060,{'3472230091': 0.23830089773527707, '8877203469': 0.2475740260907177, '8493392970': 0.21284840865695384, '8492150179': 0.22703621591000553, '2951859592': 0.24719895280696985, '3952579860': 0.2521099472031151, '3951800783': 0.2521099472031151, '2951008473': 0.1771147579300053, '3951789739': 0.25305502926290224, '8877224307': 0.26000844553188973}
5951264886,{'4476858062': 0.4392603931511042, '3951806833': 0.5751680131431238, '533818818': 0.6198020968499893, '9067745863': 0.560905493382121, '4476079181': 0.5395368247549839, '12045478526': 0.6247256789065984, '5999518796': 0.6297551633294373, '10045737995': 0.646384424092397, '12044924063': 0.6541546717863777, '9067742495': 0.6767474403294119}
5951279654,{'10045606263': 0.4775718482052981, '5250933407': 0.45484561048256233, '4316751509': 0.4838764448385885, '4316759251': 0.47011880333310857, '132872354': 0.4020979734937042, '512080155': 0.47456411559911194, '512080161': 0.48591817164851697, '2951846628': 0.4425274553134734, '2980998033': 0.45734669255411226, '2981862012': 0.48639517646898583}
5951285958,{'2951950136': 0.1802744176067831, '2064729793': 0.18066060495452968, '8877203469': 0.15226622272329496, '5175915255': 0.16751104300748457, '3629171779': 0.17140118722461775, '4317495448': 0.17833778589057633, '5250931111': 0.14034145409517704, '4928814004': 0.17863499868155217, '2183319977': 0.16542693322936433, '3473255564': 0.15734528349280935}
5984516153,{'5998975793': 0.27829442742219124, '2951917734': 0.18190184200991946, '2951102363': 0.39286078399267294, '5655937322': 0.40203813171533276, '4904458042': 0.46030411733041415, '509940000': 0.4032314468075768, '4476079117': 0.45457960922864377, '4309636706': 0.4611619168141689, '5937151975': 0.4623554332707127, '4476079309': 0.46693108782768944}
5984516769,{'4922244491': 0.347312844634733, '5999532820': 0.4185668739601277, '4761830880': 0.3599244769144806, '542075748': 0.3236164632033699, '5998982367': 0.40996334010058355, '4909428001': 0.5223075366671008, '512080155': 0.5735881483666432, '4312639443': 0.5712974463329118, '457722692': 0.5792512775489413, '2184100902': 0.5868250197935274}
5985080896,{'4317425172': 0.4443142834865806, '5251533776': 0.40760490518678877, '4251521178': 0.46215312983729046, '5950693927': 0.7743023906476908, '5829340030': 0.7863768534832287, '5829340236': 0.8593170385392039, '5998990995': 0.8098019671416096, '8877221455': 0.81136923492531, '4317482112': 0.8619878401581504, '4312639443': 0.8853131053620602}
5998975793,{'4308895697': 0.38109581520020475, '5984516153': 0.27829442742219124, '2951102363': 0.3570220419373912, '5937151975': 0.3561423482808458, '2951917734': 0.3128569092480345, '4476079309': 0.40477855355145437, '4476079117': 0.39840103019817047, '509940000': 0.3293766104280747, '4309636706': 0.2693840147938317, '4919012315': 0.418490479271834}
5998981575,{'457722692': 0.45916626947011013, '470032783': 0.40378464332244207, '4761830880': 0.40725577493129883, '4476856270': 0.4552363772507855, '9069964412': 0.4596025951541468, '9069963392': 0.4394706572178456, '4313364034': 0.4378291709426871, '5999532820': 0.4599375162010042, '465191337': 0.4783214379606828, '512080179': 0.49137854869905767}
5998982367,{'542075748': 0.4922795958440131, '5999532820': 0.463576651866131, '4761830880': 0.39628840263666376, '4922244491': 0.37465350774429323, '5984516769': 0.40996334010058355, '5998990995': 0.49284932952367727, '8877216049': 0.5243867822749898, '512080155': 0.5675841037996556, '6231951817': 0.5823521672079451, '533818818': 0.5820575170152177}
5998990995,{'4317425172': 0.592224115063073, '5950693927': 0.36176625264865886, '4251521178': 0.6037262070529543, '4922244491': 0.48468339405362837, '4912099789': 0.6077777116791153, '5998982367': 0.49284932952367727, '4761830880': 0.499131679865323, '4312639443': 0.6164046100253726, '9067745863': 0.6235829802594017, '5999518796': 0.35010971946624103}
5999518796,{'5998990995': 0.35010971946624103, '4312639443': 0.5936830787478371, '4761830880': 0.5880945748072458, '4922244491': 0.605646061932425, '5950693927': 0.3993576930056409, '5951264886': 0.6297551633294373, '5176522936': 0.6353238318919618, '5998982367': 0.6402236547326193, '9067745863': 0.6486431785777427, '5999532820': 0.675259655278639}
5999524850,{'4313371366': 0.374661419003073, '2981858036': 0.28188991611787056, '8877804938': 0.24393114162462826, '5999531210': 0.16032044767765546, '4316681859': 0.3663236248895879, '2981859930': 0.38096010545277936, '10045868856': 0.42366091341548356, '3710731224': 0.4874906426411002, '2183306153': 0.45701672892496953, '4476856880': 0.47206451079864226}
5999531210,{'5999524850': 0.16032044767765546, '8877804938': 0.2910232170845169, '2981858036': 0.30654564542024126, '10045868856': 0.31824786082866857, '4313371366': 0.2955534806726591, '4316681859': 0.3460129537463014, '4476856880': 0.35839670776636084, '457718082': 0.4048594474698225, '4316754111': 0.4027182730416371, '4308770173': 0.4144760814573274}
5999532820,{'4922244491': 0.30090234440993785, '542075748': 0.3781766195062886, '4761830880': 0.30653762027586384, '4313364034': 0.35747454329929035, '5984516769': 0.4185668739601277, '5998981575': 0.4599375162010042, '4476855112': 0.5048380247092215, '5998982367': 0.463576651866131, '4312639443': 0.4835954182779322, '457722692': 0.4473539264282988}
5999647578,{'5950680091': 0.1951076069894865, '9067738777': 0.21137100790167374, '8492102621': 0.1981991564980818, '135116101': 0.2232567963673736, '2951859592': 0.19112340961679736, '9067739127': 0.19354370747396496, '3473162568': 0.2089530157901685, '8492309101': 0.18420893227804971, '4928814004': 0.22618904447048654, '4919012305': 0.2272401157063622}
6231951817,{'8877224307': 0.28952029312271965, '5950680091': 0.329237116987547, '4918999221': 0.30587681832486086, '512080161': 0.319184414212995, '4919012305': 0.31954324720804494, '2951965474': 0.3298443673374208, '3951789739': 0.3393467441747252, '4316702171': 0.34060473269689606, '2183301183': 0.3386662381434794, '132872354': 0.342695227030869}
6798572025,{'2064729309': 0.4117667077441752, '2183279459': 0.5223023492819824, '135115317': 0.49989445352881773, '544700743': 0.4302147050727492, '2184117824': 0.48855200458945086, '3952607184': 0.5388324632062976, '3951834477': 0.5563066057521409, '3908173658': 0.5720424081547656, '544696551': 0.5868246793263102, '470006382': 0.5972857675800758}
8492075597,{'3897478187': 0.25385951450717065, '135115202': 0.259707197358241, '4476856946': 0.3608325861740645, '3474151758': 0.35986504410404757, '8877830126': 0.280292145185139, '3629979914': 0.3144554089578404, '3996164462': 0.27821631877594466, '9069976672': 0.33293582482583495, '2183292799': 0.19725211173476606, '288051306': 0.3615388634165243}
8492102621,{'544706421': 0.16443420529830804, '3965822399': 0.1423728745828078, '4316702171': 0.12519521058437655, '3472449933': 0.13272787642773756, '3472330055': 0.13149836736933754, '5950680091': 0.1478395324615807, '9067738777': 0.13838182986092967, '9069965246': 0.15151296364371686, '135116101': 0.1491036361676014, '5950736297': 0.16806199941957897}
8492106849,{'9067739127': 0.2366405259644504, '2980998033': 0.2634163284451906, '5251533840': 0.24958052627906538, '2951944040': 0.2639209292432038, '3473162568': 0.2715010747909944, '10045579766': 0.2719170138473631, '5250933407': 0.2765489376902447, '9067738777': 0.27747421263933963, '4308743207': 0.28492206448797686, '3114732891': 0.28532827528738247}
8492110865,{'5251535776': 0.5821042424137628, '10045482563': 0.4302287350884077, '8877220281': 0.4757984737463034, '5041772573': 0.4949318041627297, '5950661603': 0.5484977364011085, '3629171779': 0.564074853273502, '10045579766': 0.58379692952373, '2980998033': 0.5909240526034568, '2951069467': 0.5909400042128146, '4316759251': 0.59111151622877}
8492150179,{'2951008473': 0.2113543186444899, '8493392970': 0.1797409741690631, '5951260060': 0.22703621591000553, '509939994': 0.26355231895233144, '2183301183': 0.26871026999788034, '9067738777': 0.28685269826616283, '10045898593': 0.28587923280972793, '8493307976': 0.2928379513748414, '2951859592': 0.2993968646129519, '8877203469': 0.29667205711432754}
8492166039,{'4312634071': 0.3191416831405133, '544583874': 0.33442402840251173, '10045868856': 0.2611458539392156, '5251535876': 0.34469590334633193, '4316754111': 0.20114415729868618, '4313371366': 0.2978829733161693, '4313369118': 0.2672178938757224, '3629163439': 0.39942973814552185, '2065524674': 0.40955086136520463, '4312636941': 0.4227866618273697}
8492167659,{'4919012305': 0.3779847098296886, '457722692': 0.3651837203350922, '512080179': 0.25622945850635437, '2980998033': 0.39256145113860724, '512080161': 0.253358818409625, '509939988': 0.34177475545106806, '512080155': 0.28682328192590606, '2951859592': 0.3923589557826002, '2184100902': 0.40515939889558633, '8877228503': 0.40580473002401257}
8492178225,{'8492106849': 0.39024228961807883, '135115317': 0.39642199638541564, '3473162568': 0.40831263937085055, '8492309101': 0.4046551834350707, '8877228503': 0.39272667232031255, '9067739127': 0.3723408218363427, '4906971826': 0.3550788615609366, '2951846628': 0.4089750387323561, '2980998033': 0.40932051853297224, '4928814004': 0.410220317046976}
8492197487,{'4476855112': 0.6254296454059747, '4317474802': 0.6104069210519133, '8493294360': 0.6233470551016967, '5999532820': 0.6336931939114652, '4909428001': 0.5665972791820658, '8493296918': 0.549516539881624, '5250933271': 0.5683190601576682, '5176518500': 0.4921147954468059, '5176517974': 0.6391385143698882, '2981862012': 0.6455145121398753}
8492309101,{'3473162568': 0.22432598776482449, '5999647578': 0.18420893227804971, '2951859592': 0.17225369354979542, '9067739127': 0.22622734758656457, '8877203469': 0.2287668856308165, '135115675': 0.23242218069579623, '5175915255': 0.24477088659161894, '8492102621': 0.2453526014483106, '4919012305': 0.24434639757847187, '3472230091': 0.23796193457282763}
8493294360,{'8493324986': 0.4217048905457832, '10045665564': 0.4495357077997541, '5176518500': 0.48375571697955516, '4476855160': 0.48011213970660216, '4909428001': 0.49108521477764994, '4317467692': 0.5033824827395534, '4316746457': 0.5510651247615442, '4476855212': 0.5503996512405801, '135115501': 0.5443399833096273, '10045809175': 0.5437218831869783}
8493296918,{'2951841806': 0.6134526082275507, '5250933271': 0.5301339190639609, '5176518500': 0.5505196129398643, '8492197487': 0.549516539881624, '5175916261': 0.6074797458313046, '4317482112': 0.5698119458856163, '8493294360': 0.6214650172459317, '5176517974': 0.6435774497721237, '5176522936': 0.663218039371104, '4909428001': 0.6932272368971777}
8493307976,{'509939994': 0.20324873309338343, '2183311503': 0.28724320746844834, '10045898593': 0.29129262180157284, '8492150179': 0.2928379513748414, '461600955': 0.3088265402887884, '3633366466': 0.30298823726653323, '470032783': 0.31970832130257076, '2184100902': 0.32484953584386583, '509939988': 0.3290927617203693, '8493392970': 0.32549434259798327}
8493324986,{'4316746457': 0.4723315490273944, '4309410298': 0.4641514570383801, '4900990689': 0.46472381777841537, '9069973156': 0.4354293547007127, '4476855160': 0.40296654018225964, '4316751509': 0.47945197296944553, '5250933407': 0.47850174788492483, '2980998033': 0.4913928959772274, '8493294360': 0.4217048905457832, '465191337': 0.494963698913597}
8493392970,{'8492150179': 0.1797409741690631, '9067738777': 0.1708810473763951, '9067739127': 0.18485570709945087, '8877203469': 0.1857645236065938, '2951008473': 0.1928703539599919, '3473162568': 0.18776464158962053, '2951859592': 0.1849782893381346, '2183301183': 0.19522741003547983, '5951260060': 0.21284840865695384, '5950680091': 0.2122683119541676}
8877200925,{'462896945': 0.40456973909794375, '4476079389': 0.5089702512510258, '512080165': 0.4149716991708719, '10045759763': 0.5349411389779062, '3629163439': 0.5654796795490434, '4309531528': 0.5395039069968096, '4910005618': 0.5481918558590024, '509940004': 0.5481620764737063, '2951910186': 0.5690255692717238, '5251535876': 0.5796306363538896}
8877203469,{'5175915255': 0.1405946097137285, '5250931111': 0.1409981826063717, '3473255564': 0.14390450317639691, '3472449933': 0.16069153337622244, '4912686098': 0.16044521234957618, '5951285958': 0.15226622272329496, '9067738777': 0.1606706467653446, '2951950136': 0.1567532982862815, '2951859592': 0.16164219315368852, '3472330055': 0.16371478138482748}
8877204767,{'10497788255': 0.7778163517211082, '10045378096': 0.7642340169589491, '5041872853': 0.7212401172906308, '6159240676': 0.5678690627037077, '5175914251': 0.963175854475561, '5175916261': 0.9376110033609354, '5175918109': 0.6960468159114162, '12394604704': 0.9717128514736296, '288044415': 0.9842490251785331, '4317482112': 0.9770126694594327}
8877205941,{'4476080501': 0.9211966431632307, '10045488655': 0.6117368465714682, '5175918109': 0.941486965046858, '5175913491': 0.8042716020548399, '2950994233': 0.849561988213874, '2951841806': 0.8737547942229579, '4316743975': 0.3473334849383653, '8492110865': 0.9855390397271, '10045482563': 0.9990255679225245, '5250933271': 1.0234150212951938}
