3274153293,{'5038777548': 0.46344420854328416, '5258170019': 0.44872927125284684, '416554563': 0.5402466560627577}
3274153589,{'4805378035': 0.7039115574666139, '5258779264': 0.7430233008686902, '6099517676': 0.7827856303251687}
3274154055,{'8989902981': 0.44870244528905096, '3274973852': 0.5263015384934425, '3274974494': 0.4617458514872259}
3274154165,{'2433675624': 0.5179948569862758, '12497092273': 0.5288907100703393, '3771662660': 0.5415327752289383}
3274973326,{'4166940418': 0.550389744096245, '6100462083': 0.5266738836661023, '416554452': 0.591562016415453}
3274973614,{'4168069807': 0.49355975044890327, '7054350639': 0.5111411967922608, '4168830104': 0.5135991890015471}
3274973852,{'416555018': 0.5961009957858541, '416554906': 0.569775612755301, '3274154055': 0.5263015384934425}
3274973958,{'4166167575': 0.3380429367746115, '8396193130': 0.3619746548708765, '7054351639': 0.37791106180947365}
3274974384,{'4264129420': 0.4756769940587382, '5051519217': 0.48138604037476806, '4547363613': 0.5067404326522192}
3274974494,{'3274154055': 0.4617458514872259, '8989902981': 0.5688733859633948, '3274154165': 0.6613521585475526}
3274974810,{'4132501207': 0.2403751291427902, '3274974928': 0.3446294242185374, '6098236714': 0.5364502441180211}
3274974928,{'5110554397': 0.4168488478185794, '4132501207': 0.4605367389950797, '3274974810': 0.3446294242185374}
3274975038,{'4166936124': 0.6196319196300583, '3274154165': 0.680291422029463, '8989902981': 0.6888920836268685}
3944720925,{'5052126248': 0.5786738140584541, '5052122246': 0.580476354588177, '5258779264': 0.61178947996921}
4007551439,{'8020591964': 0.431381452279729, '5110554397': 0.35993509353535086, '416555018': 0.43645174887943483}
4015978473,{'8396193130': 0.3708749144660644, '5456522918': 0.3767910431041495, '3274973958': 0.3830489200534474}
4015978965,{'4460285544': 0.1812461326418584, '4775701170': 0.1499556619740256, '4554246069': 0.19357491242064626}
4016650654,{'4015978965': 0.25131282989936776, '4230590429': 0.25274352465742855, '4230598873': 0.2528753633170704}
4016740594,{'6851594024': 0.3151545748568026, '4806004078': 0.26548138713169667, '4805371335': 0.31449940962979267}
4025936643,{'4026690998': 0.06730016812504218, '4547380971': 0.10581951335479707, '5456826924': 0.08966226879029698}
4025940717,{'4026692112': 0.11058765321660999, '4026694764': 0.07412700279834057, '4026690998': 0.11767679216652184}
4025942939,{'416544501': 0.31084459384274155, '4166180925': 0.5540522201656317, '4455558382': 0.5830109929839826}
4025944623,{'4166167575': 0.3659942856114441, '5456075003': 0.3720457558920814, '11510584043': 0.37404039536532185}
4026690998,{'4025936643': 0.06730016812504218, '4026694764': 0.0686290262411737, '8020635370': 0.10653892835078581}
4026692112,{'4026694764': 0.08769705765092059, '4025940717': 0.11058765321660999, '4026690998': 0.12065946765490487}
4026694764,{'4025940717': 0.07412700279834057, '4026690998': 0.0686290262411737, '4026692112': 0.08769705765092059}
4026696776,{'5110434517': 0.3480504915658012, '5038157503': 0.47033045084333674, '4498245538': 0.5146745933092207}
4026698104,{'416544763': 0.661831269970514, '4132501207': 0.6194640577103211, '5111011712': 0.6301825268995424}
4043632820,{'11751716684': 0.10092632881111904, '5456826924': 0.12278765110656857, '8020635370': 0.1355655518814022}
4043635278,{'4479259790': 0.32253114724021326, '8020643802': 0.3099448726157711, '5038156875': 0.3095123360980937}
4103995500,{'5052147982': 0.16774057770300763, '8992698766': 0.1727386374517687, '4026692112': 0.1771392642380309}
4103999082,{'5038156875': 0.44972432806565427, '8020669765': 0.45908373809418934, '6908254000': 0.47331505851006606}
4132501207,{'3274974928': 0.4605367389950797, '6098236714': 0.48452957879906483, '3274974810': 0.2403751291427902}
4132502983,{'4133265684': 0.5582561273424114, '8992695386': 0.49787446500540977, '4263243247': 0.5746893043945612}
4132507059,{'5051515825': 0.45340029869128395, '5456049799': 0.509785747629084, '5052130156': 0.45566319402778627}
4133264792,{'11510584043': 0.29181733103051477, '4456209756': 0.2876116697984471, '4166928084': 0.29420914039882423}
4133265684,{'7054351639': 0.3585916177750999, '8992695386': 0.3623773893139532, '11516298045': 0.36576890396931355}
4133266622,{'4536892651': 0.5218686777628688, '4263988782': 0.5473832660697692, '9004171684': 0.5583884050647719}
416544407,{'4479257570': 0.8361303102666586, '4479258406': 0.5404880338238773, '416544904': 0.8635742484060037}
416544501,{'4025942939': 0.31084459384274155, '4478631503': 0.5825970415749825, '4166180925': 0.612635853648839}
416544721,{'4168840262': 0.45229366054995773, '5456522918': 0.514620565981075, '416554452': 0.5207450134380098}
416544763,{'416544904': 0.6650808038856336, '4026698104': 0.661831269970514, '4263988782': 0.6792910136791914}
416544843,{'4479259180': 0.43378333366572486, '5038158893': 0.5718089874666318, '5258170019': 0.5885825323842008}
416544904,{'4479257570': 0.48507719999649795, '416554563': 0.5676518472644525, '4479258876': 0.6077959498289773}
416554452,{'4263988782': 0.4841216543870851, '4166940418': 0.5192171505847086, '416544721': 0.5207450134380098}
416554563,{'416544904': 0.5676518472644525, '3274153293': 0.5402466560627577, '4479258876': 0.5956924377439841}
416554672,{'5038158893': 0.5757676571313518, '4479259180': 0.5890987025751667, '416544843': 0.6138283711224402}
416554906,{'416555018': 0.5486096830163383, '4007551439': 0.49046499779142, '5038776168': 0.5467952965120058}
416555018,{'5038776168': 0.512920288499521, '4007551439': 0.43645174887943483, '5110554397': 0.5271736554248597}
416555138,{'5052126248': 0.5662194806889209, '4536884757': 0.4959625314598848, '4478634625': 0.5713632762933852}
416555267,{'4806008340': 0.5351071656696312, '4168833746': 0.5150471545129207, '4805378035': 0.5686494969203142}
4166167575,{'4230590429': 0.2523473316304063, '4456209756': 0.25822057737787535, '11510584043': 0.2658874172917154}
4166168979,{'5455973077': 0.1486248546139359, '4166177287': 0.16692670905231097, '5455974961': 0.1678249522502968}
4166172947,{'4166176889': 0.3939868328219333, '4264128286': 0.4216558378909396, '5258169647': 0.4518297787966227}
4166176889,{'4166172947': 0.3939868328219333, '4264128286': 0.44722584899764345, '4263381473': 0.47054475404627627}
4166177287,{'4264128286': 0.14451612744045994, '4166168979': 0.16692670905231097, '5111052798': 0.1931729846578889}
4166177593,{'4806008340': 0.6704388938662239, '4168070695': 0.6141796767280115, '4537525172': 0.6479409576331348}
4166180925,{'416544501': 0.612635853648839, '8991095498': 0.7635257225492323, '4025942939': 0.5540522201656317}
4166928084,{'4456209756': 0.2707245618238577, '5110542687': 0.28825942075809363, '4133264792': 0.29420914039882423}
4166930352,{'6851594024': 0.31983174949446885, '4016740594': 0.3225349446245066, '4230547271': 0.3424042476322567}
4166931160,{'5038779088': 0.4371927789957601, '5111037314': 0.45206748669540914, '9004171684': 0.48826516378075996}
4166934588,{'11751728964': 0.32223067165907804, '4806012538': 0.2907246887082182, '6908254000': 0.29896912364278805}
4166936124,{'5052128624': 0.5746161325361071, '3274975038': 0.6196319196300583, '4536892651': 0.6462930676680998}
4166938142,{'5111037314': 0.5598714834699929, '11516327404': 0.5914250104209354, '4536892651': 0.5904169886499335}
4166940418,{'4263988782': 0.4642842241970426, '5051506583': 0.511983427436852, '416554452': 0.5192171505847086}
4166941366,{'8020669765': 0.46039993065280627, '4264134948': 0.5031968300618296, '5456075003': 0.5113553607429403}
4168069807,{'4168830976': 0.3021390279009308, '4806011196': 0.40444121663147853, '5456307371': 0.4290010936254209}
4168070695,{'3274973614': 0.562673774269264, '4168830976': 0.5864454576318073, '4168830104': 0.39098776675465835}
4168074305,{'4168835572': 0.21957145661516353, '4168837448': 0.2209178697903448, '4479259790': 0.2497415045788393}
4168830104,{'4168830976': 0.34653458426123346, '4806011196': 0.41266531598400813, '4168070695': 0.39098776675465835}
4168830976,{'4806011196': 0.2437232831479478, '4168069807': 0.3021390279009308, '4168830104': 0.34653458426123346}
4168833746,{'3274152973': 0.37279889087619944, '4806008340': 0.4948241498601586, '416555267': 0.5150471545129207}
4168835572,{'4026692112': 0.14061764940227717, '8396196432': 0.14518478074071828, '4025940717': 0.14939911288679023}
4168837448,{'4168835572': 0.18532204353500276, '8396196432': 0.19946821900043057, '4168074305': 0.2209178697903448}
4168840262,{'4168074305': 0.4687466447996753, '5456522918': 0.48266627116777866, '416544721': 0.45229366054995773}
4230506943,{'5456739856': 0.12860206241303804, '8989919671': 0.14140908736148408, '5455974961': 0.07646271788906503}
4230547271,{'11545827426': 0.2212242805213767, '4230590429': 0.23446988365595925, '4456209756': 0.24943485128612414}
4230563925,{'4806012538': 0.34990990855675325, '4263387515': 0.3554028913211285, '4231361586': 0.3478843507714851}
4230569443,{'5110542687': 0.3432869334138499, '4103995500': 0.3458031209867953, '8396201460': 0.34934733590369116}
4230574853,{'8020708961': 0.30118708497043545, '5258788846': 0.29228166648686843, '4230590429': 0.30565345564182705}
4230586007,{'5456805866': 0.42226559317042955, '4536885673': 0.37931659955572683, '4478631503': 0.43177113137738315}
4230590429,{'4456209756': 0.20324796107994442, '11510584043': 0.16085544051419834, '8020708961': 0.20354892699638247}
4230598873,{'8020756310': 0.1585599407498559, '11751332805': 0.2062473312700974, '4805373157': 0.19085933573413594}
4230610163,{'4230615377': 0.2176406153836313, '5111072284': 0.2160564172984558, '4015978965': 0.22250858545689012}
4230615377,{'5052147982': 0.1892510232443499, '5111072284': 0.16153486965667382, '4026692112': 0.18985782313426128}
4230618661,{'5455973077': 0.2642930958052736, '4230615377': 0.2816137254904205, '8020708961': 0.2866193622129213}
4231361586,{'8020643417': 0.24755173493969687, '11517498204': 0.2546387521199229, '4166168979': 0.25477982435490765}
4263243247,{'5110539285': 0.5589639948247607, '4132502983': 0.5746893043945612, '8992695386': 0.5789540760526294}
4263379025,{'4536885673': 0.47469781960228846, '4478632177': 0.3567384505356695, '4805998074': 0.5125826046108213}
4263380285,{'5455990367': 0.5688342534105222, '3274973614': 0.6137452734604574, '4263988782': 0.6405011701449017}
4263380843,{'5052130156': 0.5653433218286933, '5051506583': 0.6252392919545602, '4166938142': 0.6390484143520602}
4263381473,{'8020671050': 0.16513155354737558, '11751728964': 0.21970255003748984, '6908254000': 0.22947390033816253}
4263382187,{'8020708961': 0.3539257571381286, '5111052798': 0.3568663641993773, '4264139886': 0.28677665331751734}
4263382931,{'4806012538': 0.28597273053879757, '8020643802': 0.29037329653177096, '6908254000': 0.2948151450810414}
4263387515,{'5110539285': 0.26303345221706265, '11545827426': 0.2741917296695385, '5110542687': 0.28776907351922065}
4263988782,{'4536892651': 0.408940745380869, '4166940418': 0.4642842241970426, '416554452': 0.4841216543870851}
4264127650,{'5456601624': 0.5242215109452422, '3274153293': 0.6340666108036584, '8395122203': 0.6401738869886666}
4264128286,{'5052131860': 0.17775414797452982, '4166177287': 0.14451612744045994, '4166168979': 0.19933587093126218}
4264129420,{'5051519217': 0.5796979699449749, '3274974384': 0.4756769940587382, '5111011712': 0.5996728394884479}
4264133268,{'8992698766': 0.283883283560447, '8989919671': 0.2869722065619999, '8020643417': 0.2889627905824287}
4264134948,{'11510584043': 0.3737874587957982, '4166928084': 0.3650244134840384, '4263382187': 0.3845076423621473}
4264139886,{'4263382187': 0.28677665331751734, '7054351639': 0.27560117374437076, '4456209756': 0.2899262374739833}
4455432619,{'5051506583': 0.4514368965769823, '5258168883': 0.4586182278205871, '5051519217': 0.488072018993869}
4455433635,{'5258171321': 0.386330556748211, '4479258876': 0.593992446809987, '5111011712': 0.6836357169404658}
4455558382,{'4263379025': 0.5235947672194553, '4536885673': 0.542615789881956, '8989926863': 0.5543154599844391}
4456203296,{'5456110051': 0.32814615718114915, '5258170019': 0.387758988991211, '8991128682': 0.42573231265214256}
4456209756,{'11510584043': 0.18327021810388908, '4230590429': 0.20324796107994442, '5110542687': 0.15838108323031735}
4460285544,{'11516315035': 0.13713201933299252, '5456826924': 0.11490679906607873, '4547995996': 0.13750180046872384}
4478631503,{'4230586007': 0.43177113137738315, '4536885673': 0.47042540598840366, '5052126248': 0.5215109814762992}
4478632177,{'4263379025': 0.3567384505356695, '4805998074': 0.5426584736809714, '4478631503': 0.5963649597983111}
4478633745,{'5038776168': 0.4500098237470354, '4806014250': 0.49401721822205535, '4168840262': 0.5594642626921049}
4478634303,{'416544721': 0.5550031654095107, '4168840262': 0.5615295503705574, '4478633745': 0.5962836203617657}
4478634625,{'4536884757': 0.4009013720828965, '5052126248': 0.4673518985054455, '5456805866': 0.5076660451820326}
4479257570,{'416544904': 0.48507719999649795, '5456565168': 0.687684091208194, '4536892651': 0.7356007233160234}
4479258406,{'416544407': 0.5404880338238773, '3274974494': 0.7521826619451638, '416554452': 0.7482456436613989}
4479258876,{'416544904': 0.6077959498289773, '416554563': 0.5956924377439841, '4455433635': 0.593992446809987}
4479259180,{'416544843': 0.43378333366572486, '5038158893': 0.5846315270406485, '416554672': 0.5890987025751667}
4479259790,{'4168074305': 0.2497415045788393, '4168837448': 0.23288000719152796, '4168835572': 0.2650379812621339}
4498245538,{'5110434517': 0.44614296431512296, '5038157503': 0.4551372062659358, '4026696776': 0.5146745933092207}
4536884757,{'4478634625': 0.4009013720828965, '5456805866': 0.40487020191491513, '5258182991': 0.45287224680271093}
4536885673,{'4230586007': 0.37931659955572683, '5456805866': 0.39840964428635256, '5052126248': 0.44243837878555253}
4536892651,{'4263988782': 0.408940745380869, '5052126248': 0.4835804518045951, '5258179399': 0.4929683949599552}
4537520576,{'8395122203': 0.5463736723100036, '9000924112': 0.5194122110043234, '5038159283': 0.5990684025207034}
4537525172,{'8396184702': 0.5789881702614322, '5052137906': 0.560377138152962, '7054350639': 0.6309601605189106}
4547363613,{'4016740594': 0.40124584313291844, '8992695386': 0.39398465454101456, '4548003684': 0.40775812558824276}
4547380971,{'5456826924': 0.09282216143844609, '4547995996': 0.13066214235767798, '4025936643': 0.10581951335479707}
4547995996,{'5456826924': 0.12436309064975463, '4547380971': 0.13066214235767798, '4554246069': 0.13621672039553767}
4548003318,{'4025936643': 0.1573583815940347, '4460285544': 0.14172390148921493, '4547380971': 0.15520682904010713}
4548003684,{'4554231549': 0.2872895849162317, '6908252562': 0.28181472069964386, '4775701170': 0.28779706213720385}
4554231549,{'4547995996': 0.1441666112648526, '6908254370': 0.15608705917272556, '8020727307': 0.1643028421836321}
4554246069,{'8020727307': 0.12997501829546687, '4547995996': 0.13621672039553767, '11751332805': 0.16846978891297237}
4775701170,{'4015978965': 0.1499556619740256, '4460285544': 0.19101467745775852, '4547995996': 0.197400752562135}
4805371335,{'6908787505': 0.24968912981328442, '6779631882': 0.25884869996670856, '3035203913': 0.3055280465145677}
4805371907,{'4806006054': 0.20589416499841381, '2907419942': 0.2316322645552304, '3769947373': 0.23782830269271255}
4805373157,{'2830891655': 0.15335840259991615, '5337290332': 0.16109412404857368, '10482728394': 0.16139693385144824}
4805378035,{'5336468641': 0.3705885139722349, '4286929742': 0.38528250696881605, '3470984953': 0.3922296653092085}
4805378823,{'4805375885': 0.4357268041074997, '4805998074': 0.5316963985319542, '5336700087': 0.561582228423625}
4805386049,{'5111101594': 0.2507413551600995, '4805373157': 0.2577672301716796, '5038155453': 0.2678517520747201}
4805997452,{'11367820773': 0.6324945160138394, '3944721537': 0.6294857388275806, '8717206597': 0.6183502321275609}
4805998074,{'4805378823': 0.5316963985319542, '4225600815': 0.4458994017164881, '4805375885': 0.4858934682789725}
4806004078,{'4016740594': 0.26548138713169667, '4805371335': 0.3164468731910238, '5258168883': 0.36386424658084027}
4806007504,{'3844070684': 0.14521955462147182, '2830891655': 0.16854747210784599, '3036040244': 0.16894471202869568}
4806008340,{'4805378035': 0.37630234925546774, '4168833746': 0.4948241498601586, '416555267': 0.5351071656696312}
4806011196,{'2783318887': 0.38295855043845634, '2906577391': 0.3663866978704988, '477025836': 0.40984157553273676}
4806012538,{'5207618276': 0.24566006408859584, '477363715': 0.27278393850563465, '3769944403': 0.27905212065090335}
4806013012,{'4805378823': 0.56419738929529, '3274973614': 0.5820082764665003, '4805998074': 0.5869572323075122}
4806014250,{'5336657907': 0.36879968385154543, '40220519': 0.46862946060260025, '10482935065': 0.503418459275831}
5038155453,{'4805386049': 0.2678517520747201, '8020643802': 0.27920476730193905, '5038776816': 0.28804910118598576}
5038156875,{'4479259790': 0.26849514254909695, '4805371335': 0.26649821723876815, '6908252562': 0.2819212943999431}
5038157503,{'5110434517': 0.4029854555315492, '4498245538': 0.4551372062659358, '4026696776': 0.47033045084333674}
5038158893,{'4805997452': 0.4772167690785348, '9004173270': 0.5331355815155067, '416544843': 0.5718089874666318}
5038159283,{'6908261478': 0.2932311250440892, '9000924112': 0.4088689318464039, '4166167575': 0.41606959883656663}
5038159909,{'5051515825': 0.42334300220502546, '6997717861': 0.3235373717443826, '5456049799': 0.4293885482938933}
5038769684,{'6098967815': 0.35399376074791283, '4166167575': 0.39078694652769, '5038775178': 0.3882540225029431}
5038774842,{'4103995500': 0.37274107808815826, '4168074305': 0.35320251396856434, '5051508521': 0.36122701085854764}
5038775178,{'5051508521': 0.38291633972337635, '5038769684': 0.3882540225029431, '4166928084': 0.3970174956892205}
5038775500,{'5038769684': 0.48895183870286896, '8396212236': 0.5386975417161398, '4166167575': 0.5804386773582931}
5038776168,{'8020591964': 0.5294318287019362, '4478633745': 0.4500098237470354, '416555018': 0.512920288499521}
5038776816,{'5038155453': 0.28804910118598576, '6908261090': 0.33691884084563006, '4263387515': 0.34538645375666843}
5038777282,{'4168837448': 0.30785028802156467, '5258788846': 0.3176739560138057, '4168074305': 0.3300007627338572}
5038777548,{'5258170019': 0.3523084145880396, '5456110051': 0.42412351393283576, '4456203296': 0.4571465067075296}
5038779088,{'5111037314': 0.5476615565474687, '9004171684': 0.6045423986153174, '4166931160': 0.4371927789957601}
5051506583,{'4455432619': 0.4514368965769823, '5052130156': 0.4059058387947637, '5051519217': 0.44519101960767643}
5051508521,{'11545827426': 0.32373572869148853, '11510584043': 0.32000685676085205, '4133264792': 0.3495041092310458}
5051515825,{'5052130156': 0.4331233500644939, '5258169647': 0.4303390091547075, '5038159909': 0.42334300220502546}
5051519217,{'5051506583': 0.44519101960767643, '3274974384': 0.48138604037476806, '4455432619': 0.488072018993869}
5051526321,{'4166168979': 0.20245369857303427, '4166177287': 0.20784618506343644, '8395126701': 0.22525590980933138}
5052122246,{'5052126248': 0.441735449124411, '5038776816': 0.4747930189591778, '4536885673': 0.48551681376529565}
5052126248,{'5052122246': 0.441735449124411, '4536885673': 0.44243837878555253, '4478634625': 0.4673518985054455}
5052128624,{'4166936124': 0.5746161325361071, '5111037314': 0.6218833659249956, '4166938142': 0.6067252453772738}
5052130156,{'5051506583': 0.4059058387947637, '5051508521': 0.4007984574055836, '5051515825': 0.4331233500644939}
5052130916,{'4264128286': 0.3585081101852065, '5052131860': 0.31716836840355017, '5258169647': 0.36219913923665525}
5052131860,{'4264128286': 0.17775414797452982, '4166177287': 0.23626230607469573, '5111052798': 0.2760127514344377}
5052137906,{'4537525172': 0.560377138152962, '8396184702': 0.5831021643366774, '6098236714': 0.6341280598337018}
5052147982,{'4103995500': 0.16774057770300763, '4168835572': 0.17575499288611346, '4026692112': 0.16931693947705348}
5052148870,{'9004171684': 0.47869617219727506, '4133266622': 0.5893978535505034, '4166931160': 0.6095210264824958}
5052152312,{'8989919671': 0.14788436367448746, '8992698766': 0.15271436830010704, '5456152037': 0.15760825986849292}
5110434517,{'4026696776': 0.3480504915658012, '5038157503': 0.4029854555315492, '4498245538': 0.44614296431512296}
5110456339,{'5111052798': 0.19284997164259018, '8395113713': 0.2316916034614333, '5455973077': 0.2620140981813009}
5110465307,{'6851594024': 0.2484051297493356, '4806007504': 0.23378013827177402, '8989919671': 0.25217368080235697}
5110476567,{'4456209756': 0.2579887341158385, '4015978965': 0.26086326427258383, '8396193130': 0.23248238817129577}
5110539285,{'4263387515': 0.26303345221706265, '11545827426': 0.26265203918300145, '6908261090': 0.26762398326333253}
5110542687,{'11510584043': 0.13773713324999823, '8396201460': 0.15351198689179998, '4456209756': 0.15838108323031735}
5110554397,{'4007551439': 0.35993509353535086, '3274974928': 0.4168488478185794, '6100462083': 0.45301325424537636}
5111011712,{'4264129420': 0.5996728394884479, '4536892651': 0.6082620762207308, '3274974384': 0.6189865298159981}
5111026452,{'5038775178': 0.4415983140533903, '5111088090': 0.4547348190871683, '5038159283': 0.49017163494079435}
5111037314,{'5038779088': 0.5476615565474687, '9004171684': 0.46734832115941755, '4166931160': 0.45206748669540914}
5111052798,{'5110456339': 0.19284997164259018, '5455973077': 0.17182050318408942, '4166168979': 0.1897674554635412}
5111072284,{'4230615377': 0.16153486965667382, '8020705174': 0.1803453241697542, '5052152312': 0.1818867103419737}
5111080962,{'8989887343': 0.15199385648297126, '8020643417': 0.21390001564340203, '5111101594': 0.18783274269610417}
5111088090,{'5456522918': 0.3124265645622965, '4015978473': 0.4087109780360491, '5038775178': 0.4078500411572455}
5111101594,{'8020756310': 0.14891213603005218, '8992698766': 0.16421460359809398, '8020727307': 0.16662517732304127}
5258168883,{'4806004078': 0.36386424658084027, '8020669765': 0.44974388945181165, '4455432619': 0.4586182278205871}
5258169647,{'5110539285': 0.3297858676456085, '4264128286': 0.34903108423207674, '5052131860': 0.33515468734501436}
5258170019,{'4456203296': 0.387758988991211, '5038777548': 0.3523084145880396, '5456110051': 0.4334755340851133}
5258171321,{'4478632177': 0.6776901461114949, '4455433635': 0.386330556748211, '4479258876': 0.6710320332065611}
5258178285,{'4527531321': 0.5266560136175887, '2433675624': 0.5358703737333601, '7545559752': 0.5358441800208812}
5258179399,{'4536892651': 0.4929683949599552, '4263988782': 0.5054866128862685, '416554452': 0.5456940530700891}
5258182991,{'8396200090': 0.3853008048029053, '5110539285': 0.375860511575881, '5456805866': 0.35911771002422216}
5258779264,{'3944720925': 0.61178947996921, '6099517676': 0.6916335304772085, '6099517784': 0.6711153956547458}
5258780260,{'3274974810': 0.5593320597023763, '4132501207': 0.6437396829772711, '3274974928': 0.6617762148657761}
5258781954,{'5258787944': 0.3911337802966482, '416544904': 0.6283062091795555, '4166936124': 0.6500624059673678}
5258787944,{'5258781954': 0.3911337802966482, '416544904': 0.6177310937204846, '4478634303': 0.6366993142794971}
5258788846,{'4456209756': 0.20812264138024844, '5110542687': 0.21466813969095544, '4026692112': 0.21585006225068137}
5455973077,{'4166168979': 0.1486248546139359, '5111052798': 0.17182050318408942, '5455974961': 0.1729800496282836}
5455974961,{'4230506943': 0.07646271788906503, '5456152037': 0.15579044149978585, '5456739856': 0.14693555270135236}
5455990367,{'4263380285': 0.5688342534105222, '11516327404': 0.5816214921481891, '416544721': 0.593511214626982}
5456049799,{'4264139886': 0.3346719265491103, '7054351639': 0.39676204312447944, '4015978473': 0.3852810922629034}
5456075003,{'4025944623': 0.3720457558920814, '4166167575': 0.37738988974039084, '5038156875': 0.39077659163547757}
5456110051,{'4456203296': 0.32814615718114915, '8999745213': 0.40480214028261946, '8991128682': 0.3643420086152984}
5456152037,{'8989919671': 0.1107652512483471, '4026694764': 0.12048671869207608, '5456739856': 0.12012008132598007}
5456203417,{'11516327404': 0.5336045824593088, '5038775178': 0.5404557855712137, '5038769684': 0.5738275161000064}
5456307371,{'4168830976': 0.405871988686465, '4168069807': 0.4290010936254209, '4806011196': 0.4431059914041197}
5456522918,{'5111088090': 0.3124265645622965, '4166928084': 0.3508032789583249, '4166167575': 0.3666300335036857}
5456565168,{'5111037314': 0.6193280633954383, '9004171684': 0.6271516066390329, '11516327404': 0.6729159703259178}
5456601624,{'4264127650': 0.5242215109452422, '5111037314': 0.5557406208759745, '9004171684': 0.6352754790253314}
5456739856,{'8989919671': 0.09723268997683843, '4026694764': 0.10461508827551246, '8020635370': 0.11505937739217886}
5456805866,{'8020755507': 0.2951771103164571, '7054351639': 0.30495039389053374, '4166167575': 0.34276794852562376}
5456826924,{'4025936643': 0.08966226879029698, '4547380971': 0.09282216143844609, '4026690998': 0.11400376299355566}
6098236714,{'4132501207': 0.48452957879906483, '3274974810': 0.5364502441180211, '6100462083': 0.5442469122147104}
6098967815,{'8395130859': 0.3056777375739082, '11510584043': 0.2782764473292235, '8396193130': 0.3052702200908047}
6099515968,{'4805997452': 0.6302699730688962, '8999745213': 0.5867573243047265, '5456110051': 0.6326503189971701}
6099517676,{'4026698104': 0.7278848170978377, '5258779264': 0.6916335304772085, '3944720925': 0.775359665925862}
6099517784,{'4166938142': 0.5964848608339105, '5258779264': 0.6711153956547458, '5052148870': 0.7215096836930666}
6100462083,{'5110554397': 0.45301325424537636, '4007551439': 0.5252336792553144, '3274973326': 0.5266738836661023}
6851594024,{'8020643417': 0.2687763703003866, '5110465307': 0.2484051297493356, '4806007504': 0.21961278949037963}
6908252562,{'4554231549': 0.23570004618346338, '6908257720': 0.23683628533793885, '11751716684': 0.24062363730332978}
6908254000,{'4806012538': 0.27175925791664296, '4263381473': 0.22947390033816253, '11751728964': 0.2775795383298344}
6908254370,{'4554231549': 0.15608705917272556, '11516315035': 0.18388231412853306, '7054346561': 0.16117032505338036}
6908256296,{'4230590429': 0.2289345410182885, '4015978965': 0.228881426390708, '11751332805': 0.2297546898308799}
6908256748,{'4263381473': 0.3352169389505855, '4230506943': 0.3562800315873933, '4805386049': 0.37082554094992004}
6908257720,{'4026690998': 0.14963572637825506, '5456826924': 0.1308077757344627, '4043632820': 0.13827641006822408}
6908261090,{'8396200090': 0.24009653739784995, '11545827426': 0.24820530859718343, '4230547271': 0.2509241031123798}
6908261478,{'5038159283': 0.2932311250440892, '8020708961': 0.4090052927007306, '5038769684': 0.4264079056604488}
6908262278,{'6908256296': 0.23008472171972977, '11516315035': 0.2331685648923685, '4015978965': 0.20715522415737608}
6997717861,{'4043635278': 0.41691973934500964, '5038159909': 0.3235373717443826, '8020643802': 0.4074157906596111}
6997718055,{'4548003318': 0.22727482526479853, '4025936643': 0.24738454756684725, '4026690998': 0.2509078857407572}
7054346561,{'6908254370': 0.16117032505338036, '4554231549': 0.20829641528948264, '11751716684': 0.21746615725152837}
7054350639,{'5038159909': 0.4762015824213186, '4168069807': 0.43031313373331836, '3274973614': 0.5111411967922608}
7054351639,{'8396200090': 0.23690382095985138, '4456209756': 0.23805344246454951, '11516298045': 0.2566514059109942}
8020591964,{'4007551439': 0.431381452279729, '4548003684': 0.5211686456305438, '5038776168': 0.5294318287019362}
8020631558,{'5456152037': 0.12229086346772525, '4026690998': 0.12369042932145494, '8989919671': 0.10608883022475182}
8020635370,{'8992698766': 0.11201147697379413, '4026694764': 0.10883066386975798, '4026690998': 0.10653892835078581}
8020643417,{'11517498204': 0.15187515339214563, '5110542687': 0.16090643820697254, '11545827426': 0.1750461471101731}
8020643802,{'11545827426': 0.23759868480423324, '5110542687': 0.2418724541717499, '8020643417': 0.2526863975912849}
8020669765,{'4133265684': 0.3844853456814439, '4016740594': 0.34025721821386945, '4806004078': 0.37045161821733436}
8020671050,{'4263381473': 0.16513155354737558, '11751728964': 0.18621283126886734, '5052152312': 0.15879004963876195}
8020705174,{'5111072284': 0.1803453241697542, '4230615377': 0.19275079881085097, '5052147982': 0.20167128192646439}
8020708961,{'4230590429': 0.20354892699638247, '11510584043': 0.21188280206321988, '4456209756': 0.24047288305108158}
8020714043,{'4548003684': 0.46810228856769504, '8992695386': 0.4766952881264755, '4775701170': 0.5138445578307921}
8020721629,{'8020727307': 0.2838808352259794, '5052147982': 0.28443775435698065, '4554246069': 0.2856369719759066}
8020727307,{'4547995996': 0.1495430905686694, '4554246069': 0.12997501829546687, '8020756310': 0.1509445295540127}
8020737489,{'4805373157': 0.2111074166549563, '4554246069': 0.22144196639599906, '5111101594': 0.21294891354578205}
8020755507,{'4230590429': 0.2903863473775054, '4166167575': 0.29140389644542963, '5456805866': 0.2951771103164571}
8020756310,{'11751332805': 0.12915293580442225, '11516315035': 0.14656382835425755, '5111101594': 0.14891213603005218}
8395113713,{'8020671050': 0.21765622942368337, '5052152312': 0.1790697090006216, '8989919671': 0.23152040736320886}
