99211987,{'1675673802': 0.23819417755851505, '5872537194': 0.5878638038217932, '6865246830': 0.3795172914409488, '40221721': 0.4530254534805884, '2518138434': 0.46808916962779334, '2873158508': 0.2754619866912865, '318617097': 0.5893471984801192}
11232657803,{'3774492333': 0.22129395249861994, '7042236887': 0.27188366452713014, '8658660241': 0.21864350029914198, '3173783158': 0.21582950774387494, '5989440877': 0.2773753826597752, '8619071672': 0.2504032017438879, '6896216106': 0.277455881209846}
11437345055,{'6582496711': 0.5744077534204574, '6031023157': 0.5753707457417303, '3102751358': 0.5545162250438145, '7536840750': 0.5801245149448547, '6031579662': 0.5822022564657678, '8228431368': 0.5817336779198163, '5538918645': 0.5943092961045875}
11467896214,{'5984534228': 0.3751262187064566, '5543421034': 0.44779871408118155, '5975724871': 0.3061380431310569, '5538907257': 0.44594281584811457, '5976290086': 0.38484051360904764, '5984541482': 0.40930509809318355, '5976289312': 0.39564045346755067}
12010718044,{'8181777060': 0.12300436225785435, '8263232359': 0.15164753715798515, '12115424893': 0.14031081414593483, '7816994786': 0.1518914741924051, '7008052793': 0.14164031384333292, '330074636': 0.1536427679147645, '729287176': 0.16700764465893964}
12115424893,{'12010718044': 0.14031081414593483, '8263232359': 0.1868494331549974, '7816994786': 0.18384130303110072, '8181777060': 0.19552543847298187, '7008052793': 0.19641992104486508, '8186830697': 0.19728199433664653, '330074636': 0.2274008560868767}
167196217,{'6896204402': 0.5242075047692288, '5455583132': 0.5127748079625781, '5543481032': 0.43295453804334494, '6896175006': 0.5266543352283424, '3173783162': 0.5437614453644154, '27483924': 0.5636688167369559, '8228431672': 0.5638254353133115}
167199643,{'9637074880': 0.5200586724104214, '8331856290': 0.4696968764628365, '9633831591': 0.4356452287751325, '339911248': 0.5304063742743869, '8331856100': 0.6237192138864709, '3795729358': 0.5903961633327206, '318465876': 0.6432735518047494}
167199979,{'5566463504': 0.618852827803349, '8425694581': 0.5642680622909326, '3769384363': 0.6035329042654206, '518891917': 0.6189975585936005, '3795731758': 0.6077474039675765, '167196217': 0.6223360591613549, '23059414': 0.6454626388913113}
1900855676,{'8642245897': 0.5093452350457215, '4581439243': 0.457884803849505, '2465223599': 0.5137673000531122, '8708327018': 0.5588151126354693, '9637083034': 0.6046200164336437, '3794908039': 0.6179494908463468, '3216505410': 0.6244086167470998}
2050957256,{'471850273': 0.33804895158407594, '8331860376': 0.3467820114311862, '471882305': 0.30892950030002736, '330084330': 0.38211692203615544, '3794909783': 0.39838143096094114, '8330802589': 0.4233162654681036, '5976286732': 0.46317799792793823}
2188644187,{'5542853195': 0.24806080876772418, '8658660241': 0.29922695057030635, '8619071672': 0.3069473888364356, '6896145452': 0.3288099161766187, '2524337964': 0.3274557003384601, '3774492333': 0.3337255906966612, '7042236887': 0.3394549340159128}
23059365,{'3740182754': 0.6808616588442928, '2629822093': 0.5847318237458423, '3770029302': 0.48594151337661534, '9633827175': 0.4952148983618573, '3739398765': 0.5741670633133712, '2630640404': 0.6119806986247014, '3739394657': 0.6878978143088945}
23059414,{'3739365059': 0.41845164616572933, '8425694581': 0.5968501883187662, '3795731758': 0.4894017186930979, '3794899663': 0.5359714495299611, '3740006657': 0.5055611052047351, '330089170': 0.6096882616521445, '2629822093': 0.624713719051034}
24333403,{'8693768333': 0.46478738112394846, '5455596748': 0.3987525181605621, '8330831681': 0.4550729422600891, '8330802589': 0.4799875909658693, '4734076758': 0.3492960053626372, '9637070394': 0.4934885892856241, '8438064102': 0.570280004064264}
24333421,{'2629816509': 0.4675797585568458, '3908989117': 0.44101871686599753, '24333450': 0.5188948557783439, '3042705721': 0.5592505648132685, '5976286732': 0.5418659406190167, '24333537': 0.5268280557456032, '9637070394': 0.5661707263977682}
24333450,{'9637070394': 0.438810147421072, '3793501173': 0.3410508597951062, '4733364893': 0.4714436212748505, '4733413255': 0.46563227320387585, '9637068712': 0.43762074921233696, '24333537': 0.4852796248864399, '2629854379': 0.5002062520554041}
24333537,{'5976286732': 0.3799086210844777, '9723829589': 0.3836794782282268, '3908989117': 0.42517988370914295, '7196668032': 0.43277532555835696, '5975724871': 0.41526695706874917, '8330831681': 0.4643397898895978, '5538907257': 0.47534554252696004}
2453298559,{'9633831591': 0.570705503222414, '8331858452': 0.4202755168631141, '504119953': 0.5942986219884117, '3770029302': 0.42698778098656714, '2630639272': 0.614167953903643, '8642247809': 0.5529850445314428, '5091231717': 0.6176176014563399}
2453298861,{'735587018': 0.23422340796130364, '8331858266': 0.11195550540877935, '5454974895': 0.26490704093030165, '4733442349': 0.29967082346690394, '735596824': 0.2828237368097674, '8649136026': 0.35219887546897616, '3769232449': 0.3689585954556449}
2453301127,{'8576981561': 0.368733068341475, '3940916652': 0.35404211703317573, '3043544536': 0.47613945618854325, '7855909930': 0.4069900380670643, '3173783162': 0.4926213195830815, '5563453005': 0.49824155075637355, '7817009124': 0.5007314883887986}
2465223599,{'5454982227': 0.48777978445664183, '9637083034': 0.44478108273054456, '8643347864': 0.398341965588956, '8642245897': 0.3511924494010838, '8642245515': 0.47388095619084897, '4581439243': 0.45825775059395174, '330089856': 0.49159535557581907}
2486927047,{'9633831591': 0.6289407972926212, '4734095730': 0.6048226890609404, '5091231717': 0.6597821781785531, '167199643': 0.6648564547075774, '9637074880': 0.6664201274549411, '339911248': 0.6840512988428931, '8642245897': 0.689060044621317}
2509627375,{'5455585368': 0.6309389408003768, '3770210866': 0.6133225063042397, '3769414581': 0.6031435310899412, '7536840750': 0.5985959030332842, '8228431672': 0.6203852918701359, '2629828405': 0.6280737358620635, '5455578324': 0.6359234352504768}
2510454848,{'8181777060': 0.1916466367066438, '5989440877': 0.18533064970364466, '5989440911': 0.15386190907252037, '330074636': 0.1654437147147383, '729287176': 0.19088390185343324, '6031580490': 0.19447605875997478, '3774457925': 0.19529190312201378}
2524337964,{'6031024805': 0.18176408165921135, '6896216106': 0.18755203933512027, '8619071672': 0.18431800418499428, '3774492333': 0.18631127100430647, '7042236887': 0.18939174316364507, '6031580490': 0.20211880641940147, '8658660241': 0.19328514732225}
2587362435,{'4310790763': 0.26805793961558533, '6896175006': 0.2942739563322033, '8617967439': 0.3108199221823002, '8658660241': 0.3123206300778395, '2524337964': 0.32444910357715856, '6031580638': 0.31934098428484564, '6896145452': 0.3256160890778455}
2616792186,{'7134958169': 0.16825340875828215, '5989440911': 0.17025869473222002, '5989440877': 0.15004557681253605, '6031580490': 0.18532855959244338, '3770033664': 0.19041742890013594, '330074636': 0.19597614437790598, '3774484665': 0.19845477435618092}
2629816509,{'5975733919': 0.4702897897572803, '5976286732': 0.45835557470590144, '3908989117': 0.4339293378116467, '24333421': 0.4675797585568458, '330088907': 0.49537737283038885, '330084330': 0.5051426403604637, '331229065': 0.5250702302810414}
2629822093,{'3793501173': 0.5378119577514884, '3770029302': 0.5688159082161731, '8425694581': 0.6147512714645532, '23059365': 0.5847318237458423, '2630632918': 0.5780649048946661, '23059414': 0.624713719051034, '4733384559': 0.626409135384009}
2629823425,{'4733382879': 0.3389662079603763, '471850273': 0.4160240198544873, '8330803351': 0.3488149522515244, '471882305': 0.4303671010309738, '2629851239': 0.4516389989452604, '3794909783': 0.436953112915851, '4733390611': 0.4528416145201654}
2629828405,{'3769398061': 0.20046722055113636, '3769414581': 0.2665360453447761, '3770210866': 0.26885701923270816, '3769392241': 0.2726030874649335, '3775286010': 0.29348435204044065, '2510454848': 0.30084375884749043, '6031580490': 0.30151669806696313}
2629831173,{'328997207': 0.40730336845119275, '6031023157': 0.4244844010278119, '2587362435': 0.44624959079200566, '296662143': 0.4533578109761332, '6031579308': 0.47070245277946127, '6896175006': 0.478996632524055, '11232657803': 0.4847049447955634}
2629851239,{'2629823425': 0.4516389989452604, '3740146414': 0.43881067096147935, '4733390611': 0.45553054142934285, '5566463504': 0.39571159179569143, '3795731120': 0.4474021524063081, '471850273': 0.48609630019901473, '4733382879': 0.48681618828946016}
2629854379,{'3795731120': 0.27323063747121085, '330088907': 0.38318304216216675, '3795733392': 0.39545627970254704, '330089856': 0.42773230899674086, '5543423000': 0.4266676842318485, '9637083034': 0.43015104762722733, '330084330': 0.43464881864462007}
2630630766,{'5455583132': 0.5352902188254114, '5315469321': 0.632509415935833, '9533699830': 0.5673948542530898, '5543481032': 0.6195269590504857, '167196217': 0.6042258256956532, '9372973814': 0.6383538916172972, '5455601708': 0.6683130751082847}
2630632918,{'2629822093': 0.5780649048946661, '330089170': 0.46061779172870715, '3740142670': 0.555869990830562, '4733384559': 0.6347052311730809, '2629816509': 0.6367676780354794, '23059414': 0.6646834766430493, '7305207350': 0.6725539683599984}
2630639272,{'8690060316': 0.6173070586580659, '8331858452': 0.6244774431667273, '8438064102': 0.4285061848045202, '2453298559': 0.614167953903643, '9633831591': 0.6020222992883907, '504119953': 0.6417092834569544, '3795729358': 0.6417702771498632}
2630640404,{'3739398765': 0.426475002697701, '3739394657': 0.4360460694738287, '9633827175': 0.4380924368689227, '3769402409': 0.5407712404940251, '3740182754': 0.5866067167948458, '23059365': 0.6119806986247014, '8642247809': 0.7359583949770402}
2630646886,{'3769396501': 0.5606988929022568, '7042303071': 0.5116423612714577, '7042267503': 0.523891228626291, '8619074856': 0.4609499049804788, '5542895477': 0.5434901301844102, '11467896214': 0.5783258951093966, '6896145452': 0.5837919654729674}
2630671840,{'5543423000': 0.2813152777990021, '3795733392': 0.2752255484996033, '330062705': 0.291121746319843, '330089856': 0.30023060905258947, '8643344470': 0.33985792071638043, '4054063642': 0.3539178193099485, '2781049523': 0.3585290376485626}
2630673146,{'7042306417': 0.5225798284080779, '6031579662': 0.5958304639910529, '3769399435': 0.632356264573519, '6031023979': 0.627612619016445, '6031023157': 0.6419442048605916, '6031023315': 0.6525762261636063, '3770185618': 0.6404682811905069}
2674622586,{'3795733392': 0.324069170721241, '4054063642': 0.2205889771198561, '8643344470': 0.14698215480008164, '8642245515': 0.23600175163336135, '2781049523': 0.22313672728236303, '5454982227': 0.3415057261235301, '330089856': 0.34491534525969225}
2744360882,{'2744360888': 0.26453162798888025, '7814794598': 0.3288190542448495, '3770217950': 0.3610301879983536, '6031023591': 0.3696950629607687, '3769396501': 0.3713141181904268, '6031024591': 0.3971789401706937, '6031580490': 0.39620871791339496}
2744360888,{'6031580490': 0.23688809259984736, '7816994786': 0.241113692050533, '6031024805': 0.25081675214642013, '2924458921': 0.25572826900621165, '7814794598': 0.24677732109212566, '5989441205': 0.25965146242360876, '2744360882': 0.26453162798888025}
27483765,{'3769399435': 0.40118739168469647, '3770210866': 0.4222438783703489, '5755073467': 0.35931206444951913, '3774468529': 0.3536933803580312, '8712618991': 0.4320262667411984, '3769414581': 0.4364044095937187, '330079508': 0.43717186237054767}
27483771,{'7042267503': 0.6138205764802704, '5542871699': 0.6415184573283406, '5543421034': 0.6576565335800865, '5975724871': 0.6445828844807129, '11467896214': 0.5358615130280888, '24333537': 0.6605391345789872, '8331889628': 0.6453093505368903}
27483779,{'461817428': 0.4014022424310911, '5976285938': 0.4272117903251536, '3774468529': 0.45221635160260804, '7814649204': 0.5155306435020401, '4733390611': 0.514674682815329, '5975733919': 0.5103030028951486, '331229065': 0.5016102362512248}
27483907,{'8331889628': 0.47130031237815667, '8330800385': 0.3478729842433228, '3769232449': 0.5153797917825749, '9633836943': 0.5510258562082091, '3795731758': 0.5767681399072478, '461817428': 0.5714668577318006, '3739365059': 0.5813221816383344}
27483924,{'8228431672': 0.5053968443315234, '7536840750': 0.5503361648113274, '167196217': 0.5636688167369559, '3769414581': 0.5529633482973676, '6896204402': 0.5207587217161198, '3770210866': 0.5703347785494765, '7042267503': 0.5846669072112401}
27483952,{'6292210355': 0.3269631410012113, '5454973641': 0.31051745553308424, '330096935': 0.3397101990371183, '9633843707': 0.3917574099682975, '471882301': 0.37066226751904147, '3794899663': 0.3978031032793859, '5543455392': 0.39919338232660523}
2764399631,{'2453301127': 0.5154083781242031, '3940916652': 0.558945941628074, '6582496711': 0.5704436818156516, '9637074880': 0.5340974098464187, '3043544536': 0.5684570937164587, '2629851239': 0.5927516611737725, '3173783162': 0.6004955362163771}
2781049523,{'8642245515': 0.1943767627930637, '8643344470': 0.21668624969091135, '2674622586': 0.22313672728236303, '3795733392': 0.20453986224846887, '4054063642': 0.22649504371888393, '9637083034': 0.29613511556963096, '330089856': 0.2506137484279999}
2924458921,{'7816994786': 0.1737414160088093, '330074636': 0.17468477885103137, '7008052793': 0.1793299532455774, '729287176': 0.18016887170411452, '8181777060': 0.18521570253016476, '12010718044': 0.19011136342907203, '3770033664': 0.22561564804909115}
2925208666,{'3794900025': 0.40452193814675474, '5543421034': 0.4265753791577555, '7196668032': 0.2325846719816982, '9637098168': 0.4242672160066296, '8330831681': 0.4532111284197802, '4733448733': 0.481859726836509, '6864742632': 0.38688289724844876}
296662143,{'11232657803': 0.36582704304100894, '8658660241': 0.4237073159538809, '3774492333': 0.432215767313361, '3173783158': 0.43590101143648285, '5538918645': 0.45277384196015585, '2524337964': 0.44825042260323245, '6031579036': 0.45281478852370033}
3042705721,{'5976286732': 0.4089243467593845, '9723829589': 0.44679808551322436, '4733513733': 0.4585790922635601, '5454976139': 0.4702096406585229, '8425694581': 0.5074153564746677, '2050957256': 0.5046418764761712, '3794909783': 0.5101316577291614}
3043544536,{'2630671840': 0.4319306551332794, '330089856': 0.42590938077022156, '3940916652': 0.4258019661613355, '9637083034': 0.44688689142771826, '5543423000': 0.4640696340286421, '8642245515': 0.47293243649848915, '2453301127': 0.47613945618854325}
3043871600,{'5993419426': 0.525193516090818, '7855909930': 0.5492603483288065, '3173783162': 0.5200113369148518, '2453301127': 0.526597102168824, '7999088401': 0.5607029579921676, '3940916652': 0.5821154293644675, '330072686': 0.552660901550417}
3102751358,{'6896175006': 0.44590238249376357, '6031023315': 0.44335100031221497, '7536840750': 0.42677953098916693, '2524337964': 0.43036147242852757, '6031023591': 0.4463210144537243, '6031580638': 0.44788915911299976, '6031579662': 0.4550481083321766}
3173783158,{'5989440877': 0.17700123499111553, '6896216106': 0.1766758090926183, '3774492333': 0.13383603720077564, '8658660241': 0.15555372741862267, '8619071672': 0.1438370633937749, '3774484665': 0.19531979282731673, '7042236887': 0.20040964567668515}
3173783162,{'6896175006': 0.3650404065360098, '7855909930': 0.4201299157414189, '5989441049': 0.4654049711447711, '7536840750': 0.42456298281355676, '6031580638': 0.4616528686076123, '8228426468': 0.4638259251114662, '2587362435': 0.4658925376118429}
318465876,{'8331858452': 0.5777279217113382, '3740182754': 0.6186581634475044, '8642247809': 0.5984684069361377, '9633835821': 0.6036485899059232, '5091231717': 0.5604507395262432, '5315469321': 0.5926352371788124, '330089170': 0.5804334116874086}
3216505410,{'5543471390': 0.7643693513133214, '8642245897': 0.7378576261554721, '2465223599': 0.7310332976603408, '7305206072': 0.7923323166387448, '1900855676': 0.6244086167470998, '318465876': 0.8015641944352808, '9633835821': 0.7890604987977208}
328997207,{'4310790763': 0.30736261980035734, '8658660241': 0.27343278783079317, '8617967439': 0.23392913648280086, '11232657803': 0.28355652590185343, '2524337964': 0.3072031587145209, '3173783158': 0.2570152617623327, '3774492333': 0.32136837985182615}
330056915,{'4581439243': 0.34438622534361435, '8642245515': 0.37412936786680756, '9637083034': 0.2210311362231192, '4734115476': 0.1580185242679202, '330089856': 0.3484159355959104, '3795731120': 0.4047370109739949, '2781049523': 0.4049873025247103}
330062705,{'330084330': 0.18202588207530723, '3795733392': 0.28654106241783633, '2630671840': 0.291121746319843, '5454982227': 0.305666365705076, '8331860376': 0.3457564974411919, '330088907': 0.31890459450521086, '2674622586': 0.36562046144291066}
330072686,{'5984541482': 0.35045415904304666, '8228426468': 0.3949252955684915, '36107502': 0.4357242898904941, '5975733919': 0.44907523429989193, '5975725783': 0.32047810517694625, '7855909930': 0.382000668653307, '5976290086': 0.4012446023649952}
330074636,{'12010718044': 0.1536427679147645, '2510454848': 0.1654437147147383, '729287176': 0.11006849668056556, '7816994786': 0.1730803085037721, '7008052793': 0.1483774261271433, '8181777060': 0.13613827678553803, '2924458921': 0.17468477885103137}
330079508,{'8712618991': 0.18953696790479035, '7816994786': 0.20486465230243697, '8181777060': 0.2106808820534495, '2510454848': 0.21687924084890728, '5989440911': 0.21878183131009893, '6031580490': 0.2228648248586438, '3774457925': 0.22431441929440898}
330084330,{'330088907': 0.2505262180701504, '471882305': 0.32222765875283393, '5454982227': 0.3304575930895069, '5455589672': 0.3551062239769853, '330062705': 0.18202588207530723, '8331860376': 0.265784350093982, '3795733392': 0.31670326921593583}
330088907,{'330062705': 0.31890459450521086, '330084330': 0.2505262180701504, '8330802589': 0.3132939059893059, '8331860376': 0.3387035767490645, '2629854379': 0.38318304216216675, '5454982227': 0.3708529511645262, '5455589672': 0.33953799656640055}
330089170,{'3740142670': 0.503541871201263, '2630632918': 0.46061779172870715, '3794894685': 0.49945881294630934, '3794908039': 0.5608406109746285, '3043544536': 0.5783145582321, '318465876': 0.5804334116874086, '2764399631': 0.6079868606589952}
330089856,{'3795733392': 0.21650735678259053, '8642245515': 0.2734463696635676, '5543423000': 0.2726551036423784, '2630671840': 0.30023060905258947, '9637083034': 0.2556568076188519, '2781049523': 0.2506137484279999, '4054063642': 0.2867169416215571}
330096935,{'8330799711': 0.23820409510060211, '5454973641': 0.2807013528718622, '6292210355': 0.2848545633847485, '8649136026': 0.3380927045509987, '27483952': 0.3397101990371183, '471882301': 0.38205000694848706, '8330803139': 0.3716201745512333}
331229065,{'5976285938': 0.3766077801081558, '330072686': 0.4924570826898447, '471850273': 0.49279444799508443, '5976286732': 0.47699806579233167, '471882305': 0.4837684847209238, '461817428': 0.4419109120084361, '5975733919': 0.4829898496905468}
339911248,{'2453298559': 0.6789706072835129, '8331856290': 0.5727824897094348, '167199643': 0.5304063742743869, '9633831591': 0.3957536331459663, '8642247809': 0.6541931383336022, '2486927047': 0.6840512988428931, '9637074880': 0.6978521944086141}
36107502,{'6896145452': 0.25913498400165275, '7042236887': 0.3420110498765563, '330079508': 0.3120459063255519, '2188644187': 0.34518543888156406, '8712618991': 0.32750713508802143, '8619071672': 0.36062312663022045, '5984534228': 0.36445326993218563}
36108839,{'7042311519': 0.5587117049448493, '2587362435': 0.557148617487634, '6031023157': 0.5451390265290944, '6031580638': 0.592527069255446, '6896175006': 0.5310962835976237, '2629831173': 0.5581586319092822, '6031023315': 0.5956621986004874}
36111109,{'36108839': 0.6869337514526545, '518891917': 0.5594558148371936, '5566463504': 0.7004403723919974, '3043871600': 0.7024078328136726, '7999088401': 0.7197219479660584, '5993419426': 0.7264833963351649, '3042705721': 0.7248192701235151}
3739344801,{'3739368855': 0.37948787685556584, '330096935': 0.43923340272109596, '8330803139': 0.30444024948679066, '8649136026': 0.4077154217568305, '3794899663': 0.3977891982975306, '4733513733': 0.36547538756957393, '7305211204': 0.41846602759804213}
3739365059,{'3794899663': 0.3851679090899518, '8425694581': 0.45559672846013005, '3739368855': 0.4604840240260465, '3795731758': 0.34288836403020395, '23059414': 0.41845164616572933, '3740006657': 0.3908872471336502, '7305211204': 0.486574370132894}
3739368855,{'7305211204': 0.3444287138774744, '5454974895': 0.31364821034108414, '8330803139': 0.2733401496538909, '3794899663': 0.3384882386132755, '9633836943': 0.31042079579647414, '8649136026': 0.34791667693101364, '735596824': 0.3636926593172482}
3739394657,{'8642247809': 0.6496250922379713, '3769402409': 0.4223154062746084, '3739398765': 0.28737111848499114, '3740182754': 0.3687151533009358, '2630640404': 0.4360460694738287, '9633827175': 0.5880576445338697, '5091231717': 0.6526846842398569}
3739398765,{'3739394657': 0.28737111848499114, '9633827175': 0.3588940814663791, '3740182754': 0.21753579328029252, '2630640404': 0.426475002697701, '8642247809': 0.5372136575717908, '23059365': 0.5741670633133712, '3769402409': 0.5556284329350183}
3739978971,{'8690060316': 0.21039532313151194, '8330831681': 0.34375270931221763, '8690059626': 0.381614681255634, '3794900025': 0.3808764224273704, '9637098168': 0.41132579592502483, '4733364893': 0.42136704677434145, '8438064102': 0.42988773818867937}
3740006657,{'3795731758': 0.47029348946369937, '3795729358': 0.5028597931563734, '3739365059': 0.3908872471336502, '8425694581': 0.48912508456839415, '3794899663': 0.45245762423100183, '23059414': 0.5055611052047351, '8331856100': 0.5458559991189588}
3740142670,{'330089170': 0.503541871201263, '5543471390': 0.5830885009564616, '3739398765': 0.601781798495852, '2630632918': 0.555869990830562, '3740182754': 0.5822312683565445, '3794908039': 0.537992910415976, '3794894685': 0.5497048356258472}
3740146414,{'2629851239': 0.43881067096147935, '4733390611': 0.4331636195017821, '2629823425': 0.45758218244769716, '4733382879': 0.4869071672665087, '3794909783': 0.46603559137712547, '5455589204': 0.4940265755490607, '8330803351': 0.49413155300254596}
3740150104,{'8331888438': 0.7245256985367581, '9633835821': 0.6425476250494244, '8708327018': 0.7005809130108762, '9633861447': 0.7427581474393762, '4581440783': 0.5227613286439032, '4733463223': 0.7650878198733327, '9633828985': 0.7785268077260933}
3740182754,{'3739398765': 0.21753579328029252, '3739394657': 0.3687151533009358, '8642247809': 0.40647587534323104, '3794894685': 0.47420243592653305, '5091231717': 0.47844794869237606, '9633827175': 0.4793659261265585, '3740142670': 0.5822312683565445}
3769232449,{'735596824': 0.24584268909594786, '8649136026': 0.2589595787728453, '9633836943': 0.26681711018513987, '8331858266': 0.3072300033708845, '5454974895': 0.30940530090175594, '8330800385': 0.3101746576434376, '2453298861': 0.3689585954556449}
3769378067,{'3770185618': 0.1799295508534034, '8617964931': 0.3703446980697873, '3769384363': 0.3017040242159151, '3769399435': 0.2798895242192697, '3769392241': 0.38765825576176804, '3769414581': 0.32052508497295196, '3770210866': 0.3083752804915391}
3769384363,{'7999088401': 0.4163669529385474, '3795732278': 0.3697811470891983, '3769399435': 0.3200977493730064, '3769378067': 0.3017040242159151, '3795731986': 0.419736047445848, '3775281856': 0.29175156089684084, '3770185618': 0.23226641322384997}
3769392241,{'5989440877': 0.2031101287236387, '8619071672': 0.2003961474603334, '3769398061': 0.20683019711534067, '3774492333': 0.19465948857045262, '5989441205': 0.22049876941921143, '7042236887': 0.22093315376655215, '5989440911': 0.22147391064905966}
3769396501,{'3770217950': 0.23963125154436707, '2744360888': 0.2918077059621591, '3774492333': 0.32056026905116813, '7814794598': 0.3040341944705386, '3769398061': 0.29679727297794384, '8712618991': 0.3214288023707152, '3769392241': 0.32286801663369946}
3769398061,{'2510454848': 0.20219726131808546, '3769392241': 0.20683019711534067, '2629828405': 0.20046722055113636, '3769414581': 0.20962622149618731, '3770210866': 0.21488437231106305, '5989440877': 0.21468829731897054, '3775286010': 0.21625287855183867}
3769399435,{'3769414581': 0.24239082638000203, '3775281856': 0.281996273570191, '3769378067': 0.2798895242192697, '3769384363': 0.3200977493730064, '3770210866': 0.21493133251484925, '3770185618': 0.24645233548520704, '3774468529': 0.33563673156914203}
3769402409,{'3740182754': 0.6197703558075809, '3739398765': 0.5556284329350183, '3739394657': 0.4223154062746084, '2630640404': 0.5407712404940251, '6896204402': 0.6353010263450168, '7042298535': 0.669286360684866, '27483924': 0.7304710963085728}
3769414581,{'6031024805': 0.2880450797140337, '2629828405': 0.2665360453447761, '3769398061': 0.20962622149618731, '3769399435': 0.24239082638000203, '3770210866': 0.035272850224148194, '3769392241': 0.2912828850315813, '5989441205': 0.2968193643386985}
3770029302,{'23059365': 0.48594151337661534, '2453298559': 0.42698778098656714, '8331858452': 0.5497347966448033, '3740182754': 0.6040911099440253, '504119953': 0.5881242172128949, '2629822093': 0.5688159082161731, '3739398765': 0.6236605379243859}
3770033664,{'2616792186': 0.19041742890013594, '7008052793': 0.20887478798630907, '729287176': 0.20596880522825328, '330074636': 0.1897669477006568, '7134958169': 0.22008546492614986, '12010718044': 0.21794401024498536, '3769398061': 0.2222833871380989}
3770185618,{'3769378067': 0.1799295508534034, '3769384363': 0.23226641322384997, '3775281856': 0.3171282116352279, '3769399435': 0.24645233548520704, '3770210866': 0.3478730562016446, '3769414581': 0.36239489738164854, '3795732278': 0.38389445762374297}
3770205488,{'5984534228': 0.43299440292989005, '3770217950': 0.35295028341499907, '5976289312': 0.4533988285356846, '2744360882': 0.4566410468968402, '7042267503': 0.4054368370820507, '3769396501': 0.4124933134591727, '7814794598': 0.4804799664454719}
3770210866,{'3769399435': 0.21493133251484925, '2629828405': 0.26885701923270816, '3769414581': 0.035272850224148194, '3769398061': 0.21488437231106305, '3769392241': 0.29410682886772266, '6031024805': 0.2895307940889034, '3775286010': 0.3015663013617018}
3770217950,{'6031023315': 0.33228234503666493, '3769396501': 0.23963125154436707, '2744360888': 0.3518797332139963, '7814794598': 0.34985238393154816, '5989441205': 0.3300137663803987, '3770205488': 0.35295028341499907, '6031023591': 0.35368258421811316}
3774457925,{'3774484665': 0.11291953020018387, '6896216106': 0.16243269009991482, '5989440877': 0.1397228006752765, '3774492333': 0.16641067880057347, '5989440911': 0.16703403562745756, '6031580490': 0.17107953371947426, '3775286010': 0.1845599653982716}
3774468529,{'27483765': 0.3536933803580312, '5755073467': 0.3684028756440057, '3769399435': 0.33563673156914203, '5984541482': 0.38509921120851537, '7999088401': 0.40023363536878326, '5975725783': 0.3899268857246421, '7855909930': 0.41056284451033387}
3774484665,{'6896216106': 0.1476603514599766, '5989440877': 0.1280306092098451, '3774492333': 0.15548553206717197, '6031579036': 0.16102844138702666, '3774457925': 0.11291953020018387, '6031580490': 0.1471532029268602, '5989440911': 0.16187619842086723}
3774492333,{'8619071672': 0.12392858336466228, '3173783158': 0.13383603720077564, '5989440877': 0.14276096524723234, '7042236887': 0.1511738357966843, '3774484665': 0.15548553206717197, '6896216106': 0.15673126053668116, '5989440911': 0.16592944637298437}
3775281856,{'3769384363': 0.29175156089684084, '3769399435': 0.281996273570191, '3770185618': 0.3171282116352279, '3795732278': 0.3854357118195715, '3769378067': 0.39262495922718044, '3770210866': 0.4220644068289254, '3769414581': 0.44163826426808067}
3775286010,{'3774484665': 0.17038246887445876, '5989440877': 0.1477854283742802, '6031580490': 0.17036350155027838, '3774492333': 0.1719079003021114, '6896216106': 0.17966401021729644, '3774457925': 0.1845599653982716, '5989440911': 0.1850814731097084}
3793501173,{'24333450': 0.3410508597951062, '9637068712': 0.4262425074260955, '4733413255': 0.42047038228229566, '9637070394': 0.4522555423742369, '24333537': 0.5051673474907872, '4733364893': 0.5368774104165893, '2629822093': 0.5378119577514884}
3794894685,{'330089170': 0.49945881294630934, '3740182754': 0.47420243592653305, '3740142670': 0.5497048356258472, '8642247809': 0.43801350897380464, '3739398765': 0.5922766378059725, '5091231717': 0.6014325312826201, '9633827175': 0.6158641087324481}
3794899663,{'5454988509': 0.39311288084220847, '4733513733': 0.39990612465893743, '8330803139': 0.3740100701006168, '3739368855': 0.3384882386132755, '3739365059': 0.3851679090899518, '3739344801': 0.3977891982975306, '27483952': 0.3978031032793859}
3794900025,{'9637098168': 0.3509618536844422, '4733364893': 0.2885471735281166, '3739978971': 0.3808764224273704, '8330831681': 0.39278045264708455, '2925208666': 0.40452193814675474, '5454976139': 0.43141561434589515, '7196668032': 0.43149410492896156}
3794908039,{'8643347864': 0.43913608533332293, '4581439243': 0.4279229273354011, '330056915': 0.4463219794082618, '8642245897': 0.46867046478572855, '9637083034': 0.48016575071773976, '8642245515': 0.4891239117940314, '330089856': 0.4958610088741177}
3794909783,{'4733513733': 0.425061907350829, '2050957256': 0.39838143096094114, '5455589204': 0.3437584362009343, '471850273': 0.32428920193199445, '471882305': 0.435788303962077, '4733382879': 0.3798153226610359, '4733390611': 0.26319114476586797}
3795729358,{'8331856290': 0.3658484734822701, '8331856100': 0.3954454497986218, '3740006657': 0.5028597931563734, '167199643': 0.5903961633327206, '5542846707': 0.5902690833123265, '9633831591': 0.48527048971690756, '8425694581': 0.6331793337914036}
